483,a,0.19,-0.03,-0.85
484,a,0.21,0.00,-1.06
485,a,0.13,0.13,-1.24
486,a,0.22,0.11,-0.73
487,a,0.18,0.10,-0.79
488,a,0.18,0.06,-0.84
489,a,0.21,0.09,-0.98
490,a,0.21,0.02,-1.07
491,a,0.16,0.11,-1.04
492,a,0.11,0.05,-0.92
493,a,0.23,0.06,-0.82
494,a,0.27,0.00,-0.89
495,a,0.26,0.03,-1.09
496,a,0.24,0.25,-1.04
497,a,0.14,0.25,-1.07
498,a,0.13,0.09,-0.73
499,a,0.17,0.07,-0.84
500,a,0.13,0.09,-1.08
501,a,0.12,0.12,-1.14
502,a,-0.03,0.07,-0.96
503,a,0.15,0.12,-0.84
504,a,0.21,0.03,-0.84
505,a,0.18,0.07,-1.09
506,a,0.27,0.34,-0.94
507,a,0.01,0.19,-1.15
508,a,0.13,0.12,-0.70
509,a,0.14,0.15,-0.82
510,a,0.14,0.14,-1.00
511,a,0.20,0.32,-1.18
512,a,-0.05,0.16,-0.94
513,a,0.16,0.13,-0.79
514,a,0.21,0.07,-0.78
515,a,0.13,0.16,-1.17
516,a,0.10,0.37,-1.25
517,a,0.10,0.23,-0.97
518,a,0.09,0.11,-0.72
519,a,0.13,0.12,-0.81
520,a,0.10,0.15,-1.09
521,a,0.08,0.16,-1.30
522,a,-0.05,0.18,-1.10
523,a,0.13,0.08,-0.71
524,a,0.17,0.04,-0.78
525,a,0.17,0.06,-1.04
526,a,0.14,0.30,-1.55
527,a,0.08,0.25,-1.11
528,a,0.00,-0.01,-0.66
529,a,0.05,0.03,-0.57
530,a,-0.01,0.07,-0.94
531,a,0.06,0.17,-1.51
532,a,-0.41,0.22,-1.08
533,a,0.03,0.12,-0.59
534,a,0.18,0.18,-0.87
535,a,0.20,0.03,-0.92
536,a,0.18,0.39,-1.41
537,a,-0.05,0.50,-0.63
538,a,-0.06,0.24,-0.73
539,a,-0.13,0.00,-0.74
540,a,0.07,0.14,-0.85
541,l,14.28,,
542,a,0.18,0.18,-1.09
543,a,0.01,0.39,-0.81
544,a,-0.03,0.20,-0.68
545,a,0.11,0.19,-0.75
546,a,0.23,0.24,-0.93
547,a,0.22,0.38,-1.16
548,a,0.01,0.49,-0.76
549,a,0.01,0.39,-0.84
550,a,0.08,0.21,-0.61
551,a,0.15,0.30,-0.86
552,a,-0.02,0.40,-1.23
553,a,0.06,0.48,-1.03
554,a,0.04,0.29,-0.68
555,a,0.13,0.28,-0.74
556,a,0.28,0.20,-0.90
557,a,0.13,0.33,-1.25
558,a,0.12,0.87,-0.89
559,a,-0.04,0.36,-0.84
560,a,0.00,0.24,-0.65
561,a,0.05,0.27,-0.76
562,a,0.05,0.32,-1.16
563,a,0.01,0.57,-1.17
