name,time,nodeid,value
test,1518087597971579136,47235," "
test,1518087597973826816,47235,"58243:47235,27,3,-1882358745,#"
test,1518087598024018176,47235," "
test,1518087598026149120,47235,"58243:47235,27,0,-1882359006,#"
test,1518087598155069952,47235," "
test,1518087598157476864,47235,"58243:47235,26,77,-1882222884,#"
test,1518087598283000832,47235," "
test,1518087598285326080,47235,"58243:47235,26,94,-1882138581,#"
test,1518087598411067904,47235," "
test,1518087598413348864,47235,"58243:47235,30,156,-1881528873,#"
test,1518087598540088064,47235," "
test,1518087598542287104,47235,"58243:47235,26,3,-1882394564,#"
test,1518087598720147968,47235," "
test,1518087598722546944,47235,"58243:27776,30,2,2024210796,#"
test,1518087598971004928,47235," "
test,1518087598972914944,47235,"3815:17,26,95,1331858,#"
test,1518087601467379968,47235," "
test,1518087601469263104,47235,"51590:1,30,156,1164901,#"
test,1518087601719716096,47235," "
test,1518087601721581824,47235,"21767:0,30,156,1164744,#"
test,1518087602722640128,47235," "
test,1518087602724236032,47235,"21767:0,30,156,1164744,#"
test,1518087603221725952,47235," "
test,1518087603223046144,47235,"27776:0,30,2,459116,#"
test,1518087603720904960,47235," "
test,1518087603723249920,47235,"58243:47235,27,178,-1881440170,#"
test,1518087603847341056,47235," "
test,1518087603851804928,47235,"58243:47235,27,3,-1882358745,#"
test,1518087603899853056,47235," "
test,1518087603901798912,47235,"58243:47235,27,0,-1882359006,#"
test,1518087604030648064,47235," "
test,1518087604033080064,47235,"58243:47235,26,77,-1882222884,#"
test,1518087604158951936,47235," "
test,1518087604161307136,47235,"58243:47235,26,94,-1882138581,#"
test,1518087604287017216,47235," "
test,1518087604289346048,47235,"58243:47235,30,156,-1881528873,#"
test,1518087604416404992,47235," "
test,1518087604418242816,47235,"58243:47235,26,3,-1882394564,#"
test,1518087605722115072,47235," "
test,1518087605724674816,47235,"58243:47235,27,178,-1881440170,#"
test,1518087605973057024,47235," "
test,1518087605975112960,47235,"58243:47235,27,0,-1882359006,#"
test,1518087605979297024,47235," "
test,1518087605981755136,47235,"58243:47235,26,77,-1882222884,#"
test,1518087606107446784,47235," "
test,1518087606109848064,47235,"58243:47235,26,94,-1882138581,#"
test,1518087606235265024,47235," "
test,1518087606237777920,47235,"58243:47235,30,156,-1881528873,#"
test,1518087606364843008,47235," "
test,1518087606366638848,47235,"58243:47235,26,3,-1882394564,#"
test,1518087606721203968,47235," "
test,1518087606722982912,47235,"43398:17,26,0,1070133,#"
test,1518087606970971136,47235," "
test,1518087606972827904,47235,"59398:18,26,20,1226016,#"
test,1518087607097893888,47235," "
test,1518087607099753984,47235,"3815:17,26,40,1116533,#"
test,1518087607470903040,47235," "
test,1518087607472935936,47235,"58243:43398,26,0,918965664,#"
test,1518087607499074048,47235,waiting...
test,1518087607599011072,47235," "
test,1518087607601291008,47235,"58243:59398,26,20,848011504,#"
test,1518087607627356928,47235," "
test,1518087607629536000,47235,"58243:3815,26,40,-1457430813,#"
test,1518087609094779136,47235," "
test,1518087609096271104,47235,"21767:0,26,40,345192,#"
test,1518087609343152896,47235," "
test,1518087609345671936,47235,"58243:47235,27,178,-1881440170,#"
test,1518087609470683136,47235," "
test,1518087609472752128,47235,"58243:47235,27,0,-1882359006,#"
test,1518087609478661888,47235," "
test,1518087609480342016,47235,"27776:4,29,2,424777,#"
test,1518087609597863936,47235," "
test,1518087609600372992,47235,"58243:47235,26,77,-1882222884,#"
test,1518087609701089024,47235," "
test,1518087609703764992,47235,"58243:47235,26,94,-1882138581,#"
test,1518087609829099008,47235," "
test,1518087609831638016,47235,"58243:47235,30,156,-1881528873,#"
test,1518087609957839872,47235," "
test,1518087609960033024,47235,"58243:47235,26,3,-1882394564,#"
test,1518087610088974848,47235," "
test,1518087610090910976,47235,"58243:47235,26,0,-1882394825,#"
test,1518087610220276224,47235," "
test,1518087610222465024,47235,"58243:47235,26,20,-1882383225,#"
test,1518087610722711040,47235," "
test,1518087610724374016,47235,"1103:1,27,178,1253604,#"
test,1518087612597090048,47235," "
test,1518087612599483904,47235,"58243:47235,27,178,-1881440170,#"
test,1518087612723484928,47235," "
test,1518087612725629184,47235,"58243:47235,27,0,-1882359006,#"
test,1518087612776184064,47235," "
test,1518087612778343936,47235,"58243:47235,29,2,-1882278888,#"
test,1518087612904004096,47235," "
test,1518087612906633984,47235,"58243:47235,26,77,-1882222884,#"
test,1518087613032100864,47235," "
test,1518087613034480128,47235,"58243:47235,26,94,-1882138581,#"
test,1518087613159930880,47235," "
test,1518087613162398976,47235,"58243:47235,30,156,-1881528873,#"
test,1518087613289025024,47235," "
test,1518087613290853888,47235,"58243:47235,26,3,-1882394564,#"
test,1518087613420398848,47235," "
test,1518087613422280192,47235,"58243:47235,26,0,-1882394825,#"
test,1518087613598345984,47235," "
test,1518087613599823872,47235,"27776:4,29,2,424777,#"
test,1518087613848292096,47235," "
test,1518087613852748032,47235,"58243:27776,29,2,2024166409,#"
test,1518087613970087936,47235," "
test,1518087613971782912,47235,"51590:1,30,156,1164901,#"
test,1518087614223458048,47235," "
test,1518087614225771776,47235,"58243:51590,30,156,-1495595968,#"
test,1518087614594784000,47235," "
test,1518087614596379136,47235,"21767:0,30,156,1164744,#"
test,1518087614970702848,47235," "
test,1518087614972566016,47235,"3815:17,26,48,1136949,#"
test,1518087617505938176,47235,waiting...
test,1518087618346820096,47235," "
test,1518087618349262848,47235,"58243:47235,27,178,-1881440170,#"
test,1518087618473742080,47235," "
test,1518087618475830016,47235,"58243:47235,27,0,-1882359006,#"
test,1518087618549488896,47235," "
test,1518087618551511040,47235,"58243:47235,29,2,-1882278888,#"
test,1518087618680252928,47235," "
test,1518087618682833920,47235,"58243:47235,26,77,-1882222884,#"
test,1518087618808256000,47235," "
test,1518087618810777856,47235,"58243:47235,26,94,-1882138581,#"
test,1518087618936512000,47235," "
test,1518087618939048960,47235,"58243:47235,30,156,-1881528873,#"
test,1518087619065542912,47235," "
test,1518087619067536128,47235,"58243:47235,26,3,-1882394564,#"
test,1518087619196928000,47235," "
test,1518087619198753024,47235,"58243:47235,26,0,-1882394825,#"
test,1518087619469990912,47235," "
test,1518087619471732992,47235,"43398:17,26,0,1070133,#"
test,1518087619722660096,47235," "
test,1518087619724542976,47235,"1103:1,28,179,1302530,#"
test,1518087619845288960,47235," "
test,1518087619847465984,47235,"58243:43398,26,0,918965664,#"
test,1518087620095294976,47235," "
test,1518087620097620992,47235,"58243:1103,28,179,229302008,#"
test,1518087620342024192,47235," "
test,1518087620343812864,47235,"21767:0,28,179,1302373,#"
test,1518087620723352832,47235," "
test,1518087620725856000,47235,"58243:21767,28,179,-249781056,#"
test,1518087621098098944,47235," "
test,1518087621099586048,47235,"63875:18,0,13,920525,#"
test,1518087622970701056,47235," "
test,1518087622972508928,47235,"3815:17,26,40,1116533,#"
test,1518087623845257984,47235," "
test,1518087623847384064,47235,"58243:63875,0,13,-1942568396,#"
test,1518087624096424960,47235," "
test,1518087624101121024,47235,"58243:51590,30,158,-1495577756,#"
test,1518087624222145024,47235," "
test,1518087624224226048,47235,"58243:27776,29,1,2024166322,#"
test,1518087624245801984,47235," "
test,1518087624247746048,47235,"58243:47235,27,0,-1882359006,#"
test,1518087624376903168,47235," "
test,1518087624378694912,47235,"58243:47235,29,2,-1882278888,#"
test,1518087624507493888,47235," "
test,1518087624510063872,47235,"58243:47235,26,77,-1882222884,#"
test,1518087624635438080,47235," "
test,1518087624638127104,47235,"58243:47235,26,94,-1882138581,#"
test,1518087624764151040,47235," "
test,1518087624766686976,47235,"58243:47235,30,156,-1881528873,#"
test,1518087625595928064,47235," "
test,1518087625597722880,47235,"27776:0,29,1,414642,#"
test,1518087626597106944,47235," "
test,1518087626598472192,47235,"21767:0,29,1,414642,#"
test,1518087628056358144,47235,waiting...
test,1518087628098211072,47235," "
test,1518087628100204032,47235,"58243:47235,0,13,-1882688716,#"
test,1518087628970918912,47235," "
test,1518087628972636928,47235,"43398:17,26,4,1070597,#"
test,1518087629596235008,47235," "
test,1518087629597833984,47235,"27776:0,29,1,414642,#"
test,1518087629719072000,47235," "
test,1518087629721710848,47235,"58243:47235,30,158,-1881510661,#"
test,1518087629756740096,47235," "
test,1518087629758873088,47235,"58243:47235,29,1,-1882278975,#"
test,1518087629887581184,47235," "
test,1518087629889750016,47235,"58243:47235,27,0,-1882359006,#"
test,1518087630018415872,47235," "
test,1518087630020480000,47235,"58243:47235,29,2,-1882278888,#"
test,1518087630149456128,47235," "
test,1518087630151923968,47235,"58243:47235,26,77,-1882222884,#"
test,1518087630277385984,47235," "
test,1518087630279720960,47235,"58243:47235,26,94,-1882138581,#"
test,1518087630405980160,47235," "
test,1518087630408157952,47235,"58243:47235,30,156,-1881528873,#"
test,1518087630598365952,47235," "
test,1518087630600307968,47235,"58243:47235,0,13,-1882688716,#"
test,1518087630970510080,47235," "
test,1518087630972450048,47235,"3815:17,26,37,1109834,#"
test,1518087631969964032,47235," "
test,1518087631971443968,47235,"21767:0,26,37,338493,#"
test,1518087633970823168,47235," "
test,1518087633972796928,47235,"58243:47235,29,1,-1882278975,#"
test,1518087634097295872,47235," "
test,1518087634101355008,47235,"58243:47235,27,0,-1882359006,#"
test,1518087634149643776,47235," "
test,1518087634151570944,47235,"58243:47235,29,2,-1882278888,#"
test,1518087634280589056,47235," "
test,1518087634282898944,47235,"58243:47235,26,77,-1882222884,#"
test,1518087634408957952,47235," "
test,1518087634411156992,47235,"58243:47235,26,94,-1882138581,#"
test,1518087634536643072,47235," "
test,1518087634539256064,47235,"58243:47235,30,156,-1881528873,#"
test,1518087634665687040,47235," "
test,1518087634668178944,47235,"58243:1103,28,179,229302008,#"
test,1518087634970437120,47235," "
test,1518087634972385024,47235,"59398:18,27,20,1261835,#"
test,1518087635223143168,47235," "
test,1518087635225210880,47235,"58243:59398,27,20,848047323,#"
test,1518087635472736000,47235," "
test,1518087635474487040,47235,"43398:17,26,0,1070133,#"
test,1518087635723465984,47235," "
test,1518087635725844992,47235,"58243:43398,26,0,918965664,#"
test,1518087636719392000,47235," "
test,1518087636721171968,47235,"21767:0,26,0,298792,#"
test,1518087638053975040,47235,waiting...
test,1518087639095608064,47235," "
test,1518087639097209088,47235,"3815:17,26,83,1269914,#"
test,1518087640595688960,47235," "
test,1518087640597750784,47235,"58243:21767,26,0,-250784637,#"
test,1518087640848596224,47235," "
test,1518087640850765056,47235,"58243:47235,27,0,-1882359006,#"
test,1518087640966483200,47235," "
test,1518087640968636160,47235,"58243:47235,29,2,-1882278888,#"
test,1518087641097506048,47235," "
test,1518087641099774976,47235,"58243:47235,26,77,-1882222884,#"
test,1518087641225244928,47235," "
test,1518087641227642112,47235,"58243:47235,26,94,-1882138581,#"
test,1518087641353692928,47235," "
test,1518087641356156160,47235,"58243:47235,30,156,-1881528873,#"
test,1518087641482852864,47235," "
test,1518087641485594880,47235,"58243:47235,28,179,-1881391244,#"
test,1518087641848740096,47235," "
test,1518087641851279104,47235,"58243:51590,30,157,-1495586891,#"
test,1518087644473480960,47235," "
test,1518087644474989824,47235,"43398:17,26,4,1070597,#"
test,1518087645220450048,47235," "
test,1518087645222380032,47235,"58243:47235,26,0,-1882394825,#"
test,1518087645597062144,47235," "
test,1518087645599280128,47235,"58243:47235,26,77,-1882222884,#"
test,1518087645700088064,47235," "
test,1518087645702490112,47235,"58243:47235,26,94,-1882138581,#"
test,1518087645828064000,47235," "
test,1518087645830789120,47235,"58243:47235,30,156,-1881528873,#"
test,1518087645957037824,47235," "
test,1518087645959712000,47235,"58243:47235,28,179,-1881391244,#"
test,1518087646086579968,47235," "
test,1518087646090564096,47235,"58243:47235,30,157,-1881519796,#"
test,1518087647347938048,47235," "
test,1518087647349644800,47235,"27776:20,29,18,1680009,#"
test,1518087647974529024,47235," "
test,1518087647977113856,47235,"58243:47235,26,77,-1882222884,#"
test,1518087647992435968,47235," "
test,1518087647995013888,47235,"58243:47235,26,94,-1882138581,#"
test,1518087648054764032,47235,waiting...
test,1518087648120518912,47235," "
test,1518087648123080960,47235,"58243:47235,30,156,-1881528873,#"
test,1518087648249463040,47235," "
test,1518087648251931904,47235,"58243:47235,28,179,-1881391244,#"
test,1518087648378640896,47235," "
test,1518087648380911104,47235,"58243:47235,30,157,-1881519796,#"
test,1518087648507033088,47235," "
test,1518087648509277184,47235,"58243:27776,29,18,2024175689,#"
test,1518087648636055040,47235," "
test,1518087648638323968,47235,"58243:1103,27,178,229253082,#"
test,1518087651219196928,47235," "
test,1518087651221506048,47235,"58243:47235,26,94,-1882138581,#"
