11882,0
11929,0
11976,0
12023,0
12070,0
12117,0
12164,0
12226,0
12273,0
12320,0
12367,0
12414,0
12460,0
12507,0
12554,0
12601,0
12648,0
12695,0
12742,0
12789,0
12835,0
12882,0
12929,0
12976,0
13023,0
13070,0
13117,0
13164,0
13226,0
13273,0
13320,0
13367,0
13414,0
13460,0
13507,0
13554,0
13601,0
13648,0
13695,0
13742,0
13789,0
13835,0
13882,0
13929,0
13976,0
14023,0
14070,0
14117,0
14164,1
14226,1
14273,1
14320,1
14367,1
14414,1
14460,1
14507,1
14554,1
14601,1
14648,1
14695,1
14742,1
14789,1
14835,1
14882,1
14929,1
14976,1
15023,1
15070,1
15117,1
15164,1
15226,1
15273,1
15320,1
15367,1
15414,1
15460,1
15507,1
15554,1
15601,1
15648,1
15695,0
15742,0
15789,0
15835,0
15882,0
15929,0
15976,0
16023,0
16070,0
16117,0
16164,0
16226,1
16273,1
16320,1
16367,1
16414,1
16460,1
16507,1
16554,1
16601,1
16648,1
16695,1
16742,1
16789,1
16835,1
16882,1
16929,1
16976,1
17023,1
17070,1
17117,1
17164,1
17226,1
17273,1
17320,1
17367,1
17414,1
17460,1
17507,1
17554,1
17601,1
17648,0
17695,0
17742,0
17789,0
17835,0
17882,0
17929,1
17976,1
18023,1
18070,1
18117,0
18164,0
18242,0
18281,0
18328,0
18375,0
18421,0
18468,0
18515,0
18562,0
18609,0
18656,0
18703,0
18750,0
18796,0
18843,0
18890,0
18937,0
18984,0
19031,0
19078,0
19125,0
19171,0
19234,0
19281,0
19328,0
19375,0
19421,0
19468,0
19515,0
19562,0
19609,0
19656,0
19703,0
19750,0
19796,0
19843,0
19890,0
19937,0
19984,0
20031,0
20078,0
20125,0
20171,0
20234,0
20281,0
20328,0
20375,0
20421,0
20468,0
20515,0
20562,0
20609,0
20656,0
20703,0
20750,0
20796,0
20843,0
20890,0
20937,0
20984,0
21031,0
21078,0
21125,0
21171,0
21234,0
21281,0
21328,0
21375,0
21421,0
21468,0
21515,0
21562,0
21609,0
21656,0
21703,0
21750,1
21796,1
21843,1
21890,1
21937,1
21984,1
22031,1
22078,1
22125,1
22171,1
22234,1
22281,1
22328,1
22375,1
22421,1
22468,1
22515,1
22562,1
22609,1
22656,1
22703,1
22750,1
22796,1
22843,1
22890,1
22937,1
22984,1
23031,1
23078,1
23125,1
23171,1
23234,1
23281,1
23328,1
23375,1
23421,1
23468,1
23515,0
23562,0
23609,0
23656,0
23703,0
23750,0
23796,0
23843,0
23890,0
23937,0
23984,0
24031,0
24078,0
24125,0
24171,0
24234,0
24281,0
24328,0
24375,0
24421,0
24468,0
24515,0
24562,0
24609,0
24656,0
24703,0
24750,0
24796,0
24843,0
24890,1
24937,1
24984,1
25031,1
25078,1
25125,1
25171,1
25234,1
25281,1
25328,1
25375,1
25421,1
25468,1
25515,1
25562,1
25609,1
25656,1
25703,1
25750,1
25796,1
25843,1
25890,1
25937,0
25984,0
26031,0
26078,0
26125,0
26171,0
26234,0
26281,0
26328,0
26375,0
26421,0
26468,0
26515,0
26562,0
26609,0
26656,0
26703,0
26750,0
26796,0
26843,0
26890,0
26937,0
26984,0
27031,0
27078,0
27125,0
27171,0
27234,0
27281,0
27328,0
27375,0
27421,0
27468,0
27515,0
27562,0
27609,0
27656,0
27703,0
27750,0
27796,0
27843,0
27890,0
27937,0
27984,0
28031,0
28078,0
28125,0
28171,0
28234,0
28281,0
28328,0
28375,0
28421,0
28468,0
28515,0
28562,0
28609,0
28656,0
28703,0
28750,0
28796,0
28843,0
28890,0
28937,0
28984,0
29031,0
29078,0
29125,0
29171,0
29234,0
29281,0
29328,0
29375,0
29421,0
29468,0
29515,0
29562,0
29609,0
29656,0
29703,0
29937,0
29984,0
30078,0
30125,0
30171,0
30234,0
30281,0
30328,0
30375,0
30421,0
30468,0
30515,0
30562,0
30609,0
30656,0
30703,0
30750,0
30796,0
30843,0
30890,0
30937,0
30984,0
31031,0
31078,0
31125,0
31171,0
31234,0
31281,0
31328,0
31375,0
31421,0
31468,0
31515,0
31562,0
31609,0
31656,1
31703,1
31750,1
31796,1
31843,1
31890,1
31937,1
31984,1
32031,1
32078,1
32125,1
32171,1
32234,1
32281,1
32328,1
32375,1
32421,1
32468,1
32515,1
32562,1
32609,1
32656,1
32703,1
32750,1
32796,1
32843,1
32890,1
32937,1
32984,1
33031,1
33078,1
33125,1
33171,1
33234,1
33281,1
33328,1
33375,1
33421,1
33468,1
33515,1
33562,1
33609,0
33656,0
33703,0
33750,0
33796,0
33843,0
33890,0
33937,0
33984,0
34031,0
34078,0
34125,0
34171,0
34234,0
34281,0
34328,0
34375,0
34421,0
34468,0
34515,0
34562,0
34609,0
34656,0
34703,0
34750,0
34796,0
34843,0
34890,0
34937,0
34984,0
35031,0
35078,0
35125,0
35171,0
35234,0
35281,0
35328,0
35375,0
35421,0
35468,0
35515,0
35562,0
35609,0
35656,0
35703,0
35750,0
35796,0
35843,0
35890,0
35937,0
35984,0
36031,0
36078,0
36125,0
36171,0
36234,0
36281,0
36328,0
36375,0
36421,0
36468,0
36515,0
36562,0
36609,0
36656,0
36703,0
36750,0
36796,0
36843,0
36890,0
36937,0
36984,0
37031,0
37078,0
37125,0
37171,0
37234,0
37281,0
37328,0
37375,0
37421,0
37468,1
37515,1
37562,1
37609,1
37656,1
37703,1
37750,1
37796,1
37843,1
37890,1
37937,1
37984,1
38031,1
38078,1
38125,1
38171,1
38234,1
38281,1
38328,1
38375,1
38421,1
38468,1
38515,1
38562,1
38609,1
38656,1
38703,1
38750,1
38796,1
38843,1
38890,1
38937,1
38984,1
39031,1
39078,1
39125,1
39171,1
39234,1
39281,1
39328,1
39375,1
39421,0
39468,1
39515,1
39562,1
39609,0
39656,0
39703,0
39750,0
39796,0
39843,0
39890,0
39937,0
39984,0
40031,0
40078,0
40125,0
40171,0
40234,0
40281,0
40328,0
40375,0
40421,0
40468,1
40515,1
40562,1
40609,1
40656,1
40703,1
40750,1
40796,1
40843,1
40890,1
40937,1
40984,1
41031,1
41078,1
41125,1
41171,1
41234,1
41281,1
41328,1
41375,1
41421,1
41468,1
41515,1
41562,1
41609,1
41656,1
41703,1
41750,1
41796,1
41843,1
41890,0
41937,0
41984,0
42031,0
42078,0
42125,0
42171,0
42234,0
42281,0
42328,0
42375,0
42421,0
42468,0
42515,0
42562,0
42609,0
42656,0
42703,0
42750,0
42796,0
42843,0
42890,0
42937,0
42984,0
43031,0
43078,0
43125,0
43171,0
43234,0
43281,0
43328,0
43375,0
43421,0
43468,0
43515,0
43562,0
43609,0
43656,0
43703,0
43750,0
43796,0
43843,0
43890,0
43937,0
43984,0
44031,0
44078,0
44125,0
44171,0
44234,0
44281,0
44328,0
44375,0
44421,0
44468,0
44515,0
44562,0
44609,0
44656,0
44703,0
44750,0
44796,0
44843,0
44890,0
44937,0
44984,1
45031,1
45078,1
45125,1
45171,1
45234,1
45281,1
45328,1
45375,1
45421,1
45468,1
45515,1
45562,1
45609,1
45656,1
45703,1
45750,1
45796,1
45843,1
45890,1
45937,1
45984,1
46031,1
46078,1
46125,1
46171,1
46234,1
46281,1
46328,1
46375,1
46421,1
46468,1
46515,1
46562,1
46609,1
46656,1
46703,0
46750,0
46796,0
46843,0
46890,0
46937,0
46984,0
47031,0
47078,0
47125,0
47171,0
47234,0
47281,0
47328,0
47375,0
47421,0
47468,0
47515,0
47562,0
47609,0
47656,0
47703,0
47750,0
47796,0
47843,0
47890,0
47937,0
47984,0
48031,0
48078,0
48125,0
48171,0
48234,0
48281,0
48328,0
48375,0
48421,0
48468,0
48515,0
48562,0
48609,0
48656,0
48703,0
48750,0
48796,0
48843,0
48890,0
48937,0
48984,0
49031,0
49078,0
49125,0
49171,0
49234,1
49281,1
49328,1
49375,1
49421,1
49468,1
49515,1
49562,1
49609,1
49656,1
49703,1
49750,1
49796,1
49843,1
49890,1
49937,1
49984,1
50031,1
50078,1
50125,1
50171,1
50234,1
50281,1
50328,1
50375,1
50421,1
50468,1
50515,1
50562,1
50609,1
50656,1
50703,1
50750,1
50796,1
50843,1
50890,0
50937,0
50984,0
51031,0
51078,0
51125,0
51171,0
51234,0
51281,0
51328,0
51375,0
51421,0
51468,0
51515,0
51562,0
51609,0
51656,1
51703,1
51750,1
51796,1
51843,1
51890,1
51937,1
51984,1
52031,1
52078,1
52125,1
52171,1
52234,1
52281,1
52328,1
52375,1
52421,1
52468,1
52515,1
52562,1
52609,1
52656,1
52703,1
52750,1
52796,1
52843,1
52890,1
52937,1
52984,0
53031,0
53078,0
53125,0
53171,0
53234,0
53281,0
53328,0
53375,0
53421,0
53468,0
53515,0
53562,0
53609,0
53656,0
53703,0
53750,0
53796,0
53843,0
53890,1
53937,1
53984,1
54031,1
54078,1
54125,1
54171,1
54234,1
54281,1
54328,1
54375,1
54421,1
54468,1
54515,1
54562,1
54609,1
54656,1
54703,1
54750,1
54796,1
54843,1
54890,1
54937,1
54984,1
55031,1
55078,0
55125,0
55171,0
55234,0
55281,0
55328,1
55375,1
55421,1
55468,1
55515,1
55562,1
55609,1
55656,1
55703,1
55750,0
55796,0
55843,0
55890,0
55937,0
55984,0
56031,0
56078,0
56125,0
56171,0
56234,0
56281,0
56328,0
56375,0
56421,0
56468,0
56515,0
56562,0
56609,0
56656,0
56703,0
56750,0
56796,0
56843,0
56890,0
56937,0
56984,0
57031,0
57078,0
57125,0
57171,0
57234,0
57281,0
57328,0
57375,0
57421,0
57468,0
57515,0
57562,0
57609,0
57656,0
57703,0
57750,0
57796,0
57843,0
57890,0
57937,0
57984,0
58031,0
58078,0
58125,0
58171,0
58234,0
58281,0
58328,0
58375,0
58421,0
58468,0
58515,0
58562,0
58609,0
58656,0
58703,0
58750,0
58796,0
58843,0
58890,0
58937,0
58984,0
59031,0
59078,0
59125,0
59171,0
59234,0
59281,0
59328,0
59375,0
59421,0
59468,0
59515,0
59562,0
59609,0
59656,0
59703,0
59750,0
59796,0
59843,0
59890,0
59937,0
59984,0
60031,0
60078,0
60125,0
60171,0
60234,0
60281,0
60328,0
60375,0
60421,1
60468,1
60515,1
60562,1
60609,1
60656,1
60703,1
60750,1
60796,1
60843,1
60890,1
60937,1
60984,1
61031,1
61078,1
61125,1
61171,1
61234,1
61281,1
61328,1
61375,1
61421,1
61468,1
61515,1
61562,1
61609,1
61656,1
61703,1
61750,1
61796,1
61843,0
61890,0
61937,0
61984,0
62031,0
62078,0
62125,0
62171,0
62234,1
62281,1
62328,1
62375,1
62421,1
62468,1
62515,1
62562,1
62609,1
62656,1
62703,1
62750,1
62796,1
62843,1
62890,1
62937,1
62984,1
63039,1
63078,1
63125,1
63171,1
63234,1
63281,1
63328,1
63375,1
63421,1
63468,1
63515,1
63562,1
63609,1
63656,0
63703,0
63750,0
63796,0
63843,0
63890,0
63937,0
63984,0
64031,0
64078,0
64125,0
64171,0
64234,1
64281,1
64328,1
64375,1
64421,1
64468,1
64515,1
64562,1
64609,1
64656,1
64703,1
64750,1
64796,1
64843,1
64890,1
64937,1
64984,1
65031,1
65078,1
65125,1
65171,1
65234,1
65281,1
65328,1
65375,1
65421,1
65468,1
65515,1
65562,1
65609,1
65656,1
65703,1
65750,1
65796,1
65843,1
65890,1
65937,1
65984,1
66031,1
66078,1
66125,1
66171,0
66242,0
66289,0
66335,0
66382,0
66429,0
66476,0
66523,0
66570,0
66617,0
66664,0
66710,0
66757,0
66804,0
66851,0
66898,0
66945,0
66992,0
67039,0
67085,0
67132,0
67179,0
67242,0
67289,0
67335,0
67382,1
67429,1
67476,1
67523,1
67570,1
67617,1
67664,1
67710,1
67757,1
67804,1
67851,1
67898,1
67945,1
67992,1
68039,1
68085,1
68132,0
68179,0
68242,0
68289,0
68335,0
68382,0
68476,0
68523,0
68570,0
68617,0
68664,0
68710,0
68757,0
68804,0
68851,0
68898,0
68945,0
68992,0
69039,0
69085,0
69132,0
69179,0
69242,0
69289,0
69335,0
69382,0
69429,0
69476,0
69523,0
69570,0
69617,0
69664,0
69710,0
69757,0
69804,0
69851,0
69898,0
69945,0
69992,0
70039,0
70085,0
70132,0
70179,0
70242,0
70289,0
70335,0
70382,0
70429,0
70476,0
70523,0
70570,0
70617,0
70664,0
70710,0
70757,0
70804,0
70851,0
70898,0
70945,0
70992,0
71039,0
71085,0
71132,0
71179,0
71242,0
71289,0
71335,0
71382,0
71429,0
71476,0
71523,0
71570,0
71617,0
71664,0
71710,0
71757,0
71804,0
71851,0
71898,0
71945,0
71992,0
72039,0
72085,0
72132,1
72179,1
72242,1
72289,1
72335,1
72382,1
72429,1
72476,1
72523,1
72570,1
72617,1
72664,1
72710,1
72757,1
72804,1
72851,1
72898,1
72945,1
72992,1
73039,1
73085,1
73132,1
73179,1
73226,1
73289,1
73335,1
73382,1
73429,1
73476,1
73523,1
73570,1
73617,1
73664,1
73710,1
73757,1
73804,1
73851,1
73898,1
73945,1
73992,1
74039,1
74085,1
74132,1
74179,1
74242,1
74289,1
74335,1
74382,1
74429,1
74476,1
74523,1
74570,0
74617,0
74664,0
74710,0
74757,0
74804,0
74851,0
74898,0
74945,0
74992,0
75039,0
75085,0
75132,0
75179,1
75242,1
75289,1
75335,1
75382,1
75429,1
75476,1
75523,1
75570,1
75617,1
75664,1
75710,1
75757,1
75804,1
75851,1
75898,1
75945,1
75992,1
76039,1
76085,1
76132,1
76179,1
76242,1
76289,1
76335,1
76382,1
76429,1
76476,1
76523,1
76570,1
76617,1
76664,1
76710,1
76804,1
76851,1
76898,1
76945,1
76992,1
77039,1
77085,0
77132,0
77179,0
77242,0
77289,0
77335,0
77382,0
77429,0
77476,0
77523,0
77570,0
77617,0
77664,0
77710,0
77757,0
77804,0
77851,0
77898,0
77945,0
77992,0
78039,0
78085,0
78132,0
78179,0
78242,0
78289,0
78335,0
78382,0
78429,0
78476,0
78523,0
78570,0
78617,0
78664,0
78710,0
78757,0
78804,0
78851,0
78898,0
78945,0
78992,0
79039,0
79085,0
79132,0
79179,0
79242,0
79289,0
79335,0
79382,0
79429,0
79476,0
79523,0
79570,0
79617,0
79664,0
79710,0
79757,0
79804,0
79851,0
79898,0
79945,0
79992,0
80039,0
80085,0
80132,0
80179,0
80296,0
80343,0
80390,0
80484,0
80531,0
80578,0
80625,0
80671,0
80718,0
80765,0
80812,0
80859,0
80906,0
80953,0
81000,0
81046,0
81093,0
81140,0
81187,0
81250,0
81296,0
81343,0
81390,0
81437,0
81484,0
81531,0
81578,0
81625,0
81671,0
81718,0
81765,0
81812,0
81859,0
81906,0
81953,0
82000,0
82046,0
82093,0
82140,0
82187,0
82250,0
82296,0
82343,0
82390,0
82437,0
82484,0
82531,0
82578,0
82625,0
82671,0
82718,0
82765,0
82812,0
82859,0
82906,0
82953,0
83000,0
83046,0
83093,0
83140,0
83187,0
83250,0
83296,0
83343,0
83390,0
83437,0
83484,0
83531,0
83578,0
83625,0
83671,0
83718,0
83765,0
83812,0
83859,0
83906,0
83953,0
84000,0
84046,0
84093,0
84140,0
84187,0
84250,0
84296,0
84343,0
84390,0
84437,0
84484,0
84531,0
84578,0
84625,0
84671,0
84718,0
84765,0
84812,0
84859,0
84906,0
84953,0
85000,0
85046,0
85093,0
85140,0
85187,0
85250,0
85296,0
85343,0
85390,0
85437,0
85484,0
85531,0
85578,0
85625,0
85671,0
85718,0
85765,0
85812,0
85859,0
85906,0
85953,0
86000,0
86046,0
86093,0
86140,0
86187,0
86250,0
86296,0
86343,0
86390,0
86437,0
86484,0
86531,0
86578,0
86625,0
86671,0
86718,0
86765,0
86812,0
86859,0
86906,0
86953,0
87000,0
87046,0
87093,0
87140,0
87187,0
87250,0
87296,0
87343,0
87390,1
87437,1
87484,1
87531,1
87578,1
87625,1
87671,1
87718,1
87765,1
87812,1
87859,1
87906,1
87953,1
88000,1
88046,1
88093,1
88140,1
88187,1
88257,1
88304,1
88351,1
88398,1
88445,1
88492,1
88539,1
88585,1
88632,1
88679,1
88726,1
88773,1
88820,1
88867,1
88914,1
88960,1
89007,1
89054,1
89101,1
89148,1
89195,1
89257,1
89304,1
89351,1
89398,1
89445,1
89492,1
89539,1
89585,1
89632,1
89679,1
89726,1
89773,1
89820,0
89867,0
89914,0
89960,0
90007,0
90054,0
90101,1
90148,1
90195,1
90257,1
90304,1
90351,1
90398,1
90445,1
90492,1
90539,1
90585,1
90632,1
90679,1
90726,1
90773,1
90820,1
90867,1
90914,1
90960,1
91007,1
91054,1
91101,1
91148,0
91195,0
91257,0
91304,0
91351,0
91398,0
