54789,a,0.56,0.33,0.78
54835,a,0.56,0.33,0.75
54882,a,0.57,0.32,0.79
54929,a,0.56,0.33,0.77
54976,a,0.58,0.32,0.76
55023,a,0.57,0.33,0.77
55070,a,0.58,0.34,0.77
55117,a,0.57,0.31,0.79
55164,a,0.57,0.34,0.79
55179,b,1006.63,,
55187,t,28.62,,
55187,l,94.4,,
55187,h,54.95,,
55226,a,0.74,0.2,0.78
55273,a,0.64,0.35,0.72
55320,a,0.58,0.32,0.74
55367,a,0.57,0.33,0.74
55414,a,0.61,0.31,0.77
55460,a,0.6,0.31,0.77
55507,a,0.6,0.3,0.75
55554,a,0.61,0.32,0.74
55601,a,0.6,0.36,0.76
55648,a,0.62,0.28,0.76
55679,b,1006.6,,
55695,a,0.63,0.38,0.77
55742,a,0.62,0.27,0.73
55789,a,0.6,0.35,0.77
55835,a,0.61,0.28,0.74
55882,a,0.6,0.29,0.8
55929,a,0.6,0.25,0.75
55976,a,0.61,0.27,0.77
56023,a,0.62,0.29,0.76
56070,a,0.62,0.28,0.77
56117,a,0.61,0.26,0.75
56164,a,0.61,0.25,0.75
56179,b,1006.6,,
56187,t,28.62,,
56187,l,100.16,,
56187,h,54.95,,
56226,a,0.63,0.23,0.76
56273,a,0.62,0.25,0.76
56320,a,0.63,0.28,0.76
56367,a,0.62,0.27,0.74
56414,a,0.6,0.26,0.77
56460,a,0.61,0.23,0.76
56507,a,0.61,0.22,0.78
56554,a,0.59,0.23,0.78
56601,a,0.59,0.25,0.79
56648,a,0.59,0.23,0.79
56679,b,1006.55,,
56695,a,0.58,0.21,0.8
56742,a,0.59,0.18,0.8
56789,a,0.6,0.14,0.79
56835,a,0.61,0.14,0.79
56882,a,0.59,0.14,0.8
56929,a,0.61,0.16,0.8
56976,a,0.61,0.16,0.82
57023,a,0.6,0.16,0.8
57070,a,0.6,0.15,0.82
57117,a,0.59,0.13,0.8
57164,a,0.59,0.13,0.8
57179,b,1006.58,,
57187,t,28.62,,
57187,l,87.4,,
57187,h,54.95,,
57226,a,0.6,0.14,0.8
57273,a,0.61,0.13,0.8
57320,a,0.6,0.13,0.82
57367,a,0.59,0.14,0.82
57414,a,0.6,0.12,0.8
57460,a,0.59,0.12,0.81
57507,a,0.6,0.13,0.82
57554,a,0.6,0.12,0.82
57601,a,0.59,0.14,0.82
57648,a,0.58,0.15,0.81
57679,b,1006.6,,
57695,a,0.58,0.14,0.8
57742,a,0.6,0.11,0.8
57789,a,0.6,0.12,0.81
57835,a,0.59,0.12,0.8
57882,a,0.59,0.15,0.82
57929,a,0.6,0.15,0.81
57976,a,0.59,0.16,0.81
58023,a,0.59,0.15,0.8
58070,a,0.59,0.15,0.81
58117,a,0.59,0.14,0.8
58164,a,0.6,0.14,0.81
58179,b,1006.55,,
58187,t,28.93,,
58187,l,116,,
58187,h,54.85,,
58226,a,0.6,0.15,0.81
58273,a,0.6,0.15,0.8
58320,a,0.59,0.16,0.81
58367,a,0.58,0.15,0.8
58414,a,0.58,0.15,0.81
58460,a,0.59,0.16,0.8
58507,a,0.58,0.17,0.79
58554,a,0.59,0.17,0.8
58601,a,0.6,0.19,0.8
58648,a,0.61,0.19,0.79
58679,b,1006.57,,
58695,a,0.62,0.14,0.81
58742,a,0.62,0.13,0.82
58789,a,0.59,0.11,0.8
58835,a,0.59,0.12,0.81
58882,a,0.6,0.13,0.8
58929,a,0.6,0.14,0.81
58976,a,0.59,0.13,0.81
59023,a,0.59,0.13,0.81
59070,a,0.59,0.15,0.8
59117,a,0.59,0.16,0.8
59164,a,0.59,0.17,0.8
59179,b,1006.57,,
59187,t,28.93,,
59187,l,116.32,,
59187,h,54.85,,
59226,a,0.58,0.13,0.81
59273,a,0.59,0.13,0.82
59320,a,0.6,0.14,0.81
59367,a,0.6,0.15,0.81
59414,a,0.6,0.15,0.81
59460,a,0.58,0.15,0.82
59507,a,0.58,0.15,0.83
59554,a,0.56,0.14,0.81
59601,a,0.58,0.14,0.82
59648,a,0.59,0.13,0.81
59679,b,1006.52,,
59695,a,0.61,0.12,0.81
59742,a,0.59,0.13,0.84
59789,a,0.58,0.14,0.81
59835,a,0.57,0.14,0.82
59882,a,0.58,0.14,0.81
59929,a,0.59,0.13,0.8
59976,a,0.59,0.12,0.8
60023,a,0.59,0.13,0.81
60070,a,0.58,0.14,0.82
60117,a,0.59,0.15,0.82
60164,a,0.59,0.15,0.82
60179,b,1006.57,,
60187,t,28.93,,
60187,l,112.48,,
60187,h,54.85,,
60226,a,0.59,0.14,0.82
60273,a,0.59,0.14,0.81
60320,a,0.59,0.13,0.81
60367,a,0.58,0.13,0.82
60414,a,0.58,0.12,0.81
60460,a,0.59,0.13,0.82
60507,a,0.59,0.16,0.82
60554,a,0.58,0.16,0.8
60601,a,0.59,0.18,0.81
60648,a,0.59,0.17,0.81
60679,b,1006.6,,
60695,a,0.59,0.15,0.82
60742,a,0.59,0.15,0.8
60789,a,0.58,0.16,0.81
60835,a,0.6,0.16,0.8
60882,a,0.59,0.17,0.81
60929,a,0.58,0.18,0.81
60976,a,0.58,0.18,0.81
61023,a,0.58,0.18,0.81
61070,a,0.58,0.18,0.81
61117,a,0.59,0.18,0.8
61164,a,0.59,0.17,0.8
61179,b,1006.63,,
61187,t,28.93,,
61187,l,97.36,,
61187,h,54.76,,
61226,a,0.59,0.16,0.81
61273,a,0.59,0.14,0.8
61320,a,0.58,0.18,0.82
61367,a,0.59,0.19,0.79
61414,a,0.61,0.2,0.79
61460,a,0.62,0.18,0.8
61507,a,0.59,0.13,0.8
61554,a,0.57,0.15,0.81
61601,a,0.57,0.18,0.81
61648,a,0.6,0.19,0.8
61679,b,1006.65,,
61695,a,0.61,0.18,0.8
61742,a,0.6,0.17,0.79
61789,a,0.59,0.17,0.81
61835,a,0.59,0.17,0.81
61882,a,0.59,0.17,0.8
61929,a,0.59,0.17,0.8
61976,a,0.6,0.17,0.8
62023,a,0.6,0.18,0.8
62070,a,0.6,0.18,0.81
62117,a,0.58,0.18,0.81
62164,a,0.58,0.17,0.81
62179,b,1006.63,,
62187,t,28.93,,
62187,l,112.8,,
62187,h,54.76,,
62226,a,0.59,0.17,0.8
62273,a,0.6,0.18,0.8
62320,a,0.6,0.17,0.8
62367,a,0.6,0.17,0.8
62414,a,0.59,0.17,0.8
62460,a,0.59,0.18,0.8
62507,a,0.58,0.17,0.81
62554,a,0.59,0.18,0.8
62601,a,0.59,0.18,0.8
62648,a,0.6,0.18,0.8
62679,b,1006.6,,
62695,a,0.59,0.16,0.81
62742,a,0.59,0.16,0.8
62789,a,0.59,0.17,0.8
62835,a,0.59,0.17,0.8
62882,a,0.59,0.17,0.8
62929,a,0.59,0.17,0.8
62976,a,0.59,0.18,0.81
63023,a,0.59,0.17,0.79
63070,a,0.59,0.17,0.79
63117,a,0.6,0.18,0.8
63164,a,0.6,0.17,0.8
63179,b,1006.6,,
63187,t,28.93,,
63187,l,110.8,,
63187,h,54.66,,
63226,a,0.59,0.16,0.81
63273,a,0.58,0.17,0.8
63320,a,0.59,0.18,0.8
63367,a,0.6,0.17,0.81
63414,a,0.6,0.16,0.81
63460,a,0.59,0.18,0.8
63507,a,0.59,0.18,0.8
63554,a,0.6,0.17,0.8
63601,a,0.6,0.17,0.79
63648,a,0.6,0.17,0.8
63679,b,1006.6,,
63695,a,0.59,0.18,0.81
63742,a,0.59,0.16,0.81
63789,a,0.59,0.17,0.8
63835,a,0.59,0.17,0.8
63882,a,0.6,0.17,0.81
63929,a,0.6,0.16,0.81
63976,a,0.59,0.17,0.8
64023,a,0.59,0.18,0.8
64070,a,0.6,0.18,0.8
64117,a,0.59,0.17,0.8
64164,a,0.59,0.16,0.81
64179,b,1006.65,,
64187,t,28.93,,
64187,l,111.76,,
64187,h,99.99,,
64226,a,0.59,0.17,0.81
64273,a,0.6,0.17,0.81
64320,a,0.6,0.18,0.8
64367,a,0.59,0.17,0.79
64414,a,0.59,0.17,0.81
64460,a,0.59,0.17,0.81
64507,a,0.59,0.17,0.8
64554,a,0.59,0.17,0.8
64601,a,0.59,0.17,0.8
64648,a,0.6,0.17,0.8
64679,b,1006.6,,
64695,a,0.6,0.17,0.8
64742,a,0.6,0.17,0.8
64789,a,0.59,0.18,0.8
64835,a,0.59,0.17,0.8
64882,a,0.58,0.16,0.81
64929,a,0.58,0.17,0.8
64976,a,0.6,0.15,0.81
65023,a,0.61,0.16,0.8
65070,a,0.6,0.18,0.8
65117,a,0.59,0.18,0.8
65164,a,0.57,0.18,0.81
65179,b,1006.54,,
65187,t,28.93,,
65187,l,111.76,,
65187,h,54.56,,
65226,a,0.57,0.18,0.82
65273,a,0.59,0.15,0.8
65320,a,0.62,0.16,0.8
65367,a,0.61,0.16,0.8
65414,a,0.59,0.17,0.8
65460,a,0.58,0.18,0.81
65507,a,0.58,0.17,0.8
65554,a,0.59,0.16,0.81
65601,a,0.59,0.16,0.8
65648,a,0.59,0.18,0.8
65679,b,1006.62,,
65695,a,0.59,0.18,0.8
65742,a,0.59,0.17,0.81
65789,a,0.59,0.16,0.81
65835,a,0.59,0.17,0.81
65882,a,0.59,0.17,0.81
65929,a,0.59,0.17,0.8
65976,a,0.6,0.17,0.8
66023,a,0.59,0.17,0.8
66070,a,0.59,0.17,0.8
66117,a,0.59,0.17,0.8
66164,a,0.6,0.17,0.8
66179,b,1006.57,,
66187,t,28.93,,
66187,l,111.76,,
66187,h,54.56,,
66226,a,0.59,0.17,0.81
66273,a,0.58,0.16,0.8
66320,a,0.58,0.18,0.8
66367,a,0.6,0.18,0.8
66414,a,0.59,0.17,0.8
66460,a,0.59,0.18,0.8
66507,a,0.59,0.18,0.81
66554,a,0.59,0.17,0.8
66601,a,0.59,0.16,0.8
66648,a,0.59,0.17,0.8
66679,b,1006.57,,
66695,a,0.59,0.17,0.8
66742,a,0.59,0.17,0.8
66789,a,0.59,0.17,0.8
66835,a,0.59,0.17,0.8
66882,a,0.59,0.17,0.8
66929,a,0.59,0.18,0.8
66976,a,0.59,0.18,0.81
67023,a,0.59,0.17,0.81
67070,a,0.59,0.17,0.8
67117,a,0.59,0.18,0.81
67164,a,0.59,0.17,0.8
67179,b,1006.57,,
67187,t,28.93,,
67187,l,111.44,,
67187,h,54.47,,
67226,a,0.59,0.17,0.8
67273,a,0.59,0.17,0.8
67320,a,0.59,0.18,0.8
67367,a,0.59,0.17,0.8
67414,a,0.59,0.17,0.81
67460,a,0.58,0.18,0.81
67507,a,0.59,0.18,0.8
67554,a,0.59,0.17,0.81
67601,a,0.6,0.17,0.81
67648,a,0.6,0.17,0.8
67679,b,1006.59,,
67695,a,0.59,0.18,0.8
67742,a,0.59,0.18,0.81
67789,a,0.6,0.17,0.8
67835,a,0.59,0.17,0.8
67882,a,0.59,0.17,0.8
67929,a,0.6,0.17,0.81
67976,a,0.59,0.16,0.8
68023,a,0.58,0.17,0.81
68070,a,0.57,0.17,0.8
68117,a,0.59,0.18,0.81
68164,a,0.6,0.17,0.79
68179,b,1006.59,,
68187,t,28.93,,
68187,l,111.12,,
68187,h,99.99,,
68226,a,0.61,0.16,0.8
68273,a,0.59,0.18,0.81
68320,a,0.58,0.18,0.8
68367,a,0.59,0.2,0.81
68414,a,0.58,0.19,0.81
68460,a,0.59,0.17,0.81
68507,a,0.59,0.16,0.81
68554,a,0.6,0.15,0.81
68601,a,0.61,0.17,0.8
68648,a,0.6,0.2,0.8
68679,b,1006.65,,
68695,a,0.57,0.18,0.82
68742,a,0.57,0.2,0.81
68789,a,0.59,0.17,0.8
68835,a,0.6,0.16,0.79
68882,a,0.61,0.17,0.79
68929,a,0.6,0.17,0.8
68976,a,0.58,0.18,0.81
69023,a,0.59,0.18,0.81
69070,a,0.59,0.17,0.8
69117,a,0.61,0.17,0.79
69164,a,0.6,0.17,0.8
69179,b,1006.59,,
69187,t,28.93,,
69187,l,112.8,,
69187,h,54.37,,
69226,a,0.58,0.18,0.8
69273,a,0.56,0.18,0.81
69320,a,0.57,0.18,0.81
69367,a,0.6,0.16,0.8
69414,a,0.63,0.14,0.79
69460,a,0.62,0.16,0.79
69507,a,0.6,0.2,0.79
69554,a,0.57,0.19,0.81
69601,a,0.56,0.18,0.83
69648,a,0.58,0.16,0.81
69679,b,1006.59,,
69695,a,0.62,0.14,0.79
69742,a,0.62,0.16,0.79
69789,a,0.6,0.18,0.8
69835,a,0.58,0.19,0.81
69882,a,0.56,0.19,0.81
69929,a,0.58,0.19,0.8
69976,a,0.6,0.17,0.8
70023,a,0.61,0.19,0.8
70070,a,0.61,0.16,0.8
70117,a,0.59,0.18,0.8
70164,a,0.59,0.17,0.78
70179,b,1006.54,,
70187,t,28.93,,
70187,l,113.4,,
70187,h,54.27,,
70226,a,0.58,0.18,0.81
70273,a,0.59,0.18,0.81
70320,a,0.6,0.18,0.81
70367,a,0.59,0.18,0.8
70414,a,0.58,0.16,0.81
70460,a,0.59,0.16,0.81
70507,a,0.59,0.16,0.81
70554,a,0.59,0.17,0.81
70601,a,0.6,0.16,0.8
70648,a,0.59,0.16,0.81
70679,b,1006.57,,
70695,a,0.58,0.15,0.81
70742,a,0.59,0.16,0.81
70789,a,0.59,0.16,0.81
70835,a,0.59,0.16,0.81
70882,a,0.59,0.15,0.8
70929,a,0.6,0.15,0.81
70976,a,0.59,0.15,0.81
71023,a,0.58,0.15,0.81
71070,a,0.58,0.15,0.81
71117,a,0.59,0.16,0.8
71164,a,0.6,0.16,0.8
71179,b,1006.62,,
71187,t,28.93,,
71187,l,108.88,,
71187,h,54.27,,
71226,a,0.6,0.15,0.81
71273,a,0.59,0.15,0.81
71320,a,0.59,0.15,0.81
71367,a,0.59,0.15,0.8
71414,a,0.6,0.15,0.8
71460,a,0.59,0.14,0.81
71507,a,0.59,0.15,0.8
71554,a,0.59,0.16,0.81
71601,a,0.59,0.16,0.8
71648,a,0.6,0.15,0.81
71679,b,1006.57,,
71695,a,0.59,0.15,0.8
71742,a,0.59,0.15,0.8
71789,a,0.59,0.15,0.8
71835,a,0.6,0.15,0.81
71882,a,0.59,0.15,0.81
71929,a,0.59,0.15,0.82
71976,a,0.59,0.15,0.8
72023,a,0.59,0.15,0.8
72070,a,0.6,0.15,0.81
72117,a,0.59,0.14,0.81
72164,a,0.59,0.14,0.8
72179,b,1006.59,,
72187,t,28.93,,
72187,l,109.2,,
72187,h,54.18,,
72226,a,0.59,0.16,0.81
72273,a,0.6,0.16,0.8
72320,a,0.59,0.15,0.8
72367,a,0.59,0.15,0.81
72414,a,0.59,0.15,0.81
72460,a,0.6,0.15,0.81
72507,a,0.6,0.14,0.8
72554,a,0.6,0.15,0.8
72601,a,0.59,0.15,0.8
72648,a,0.59,0.15,0.81
72679,b,1006.54,,
72695,a,0.6,0.15,0.81
72742,a,0.6,0.14,0.81
72789,a,0.59,0.14,0.81
72835,a,0.59,0.16,0.8
72882,a,0.59,0.16,0.8
72929,a,0.6,0.15,0.81
72976,a,0.59,0.15,0.81
73023,a,0.59,0.15,0.81
73070,a,0.6,0.15,0.81
73117,a,0.6,0.15,0.8
73164,a,0.59,0.15,0.81
73179,b,1006.57,,
73187,t,28.93,,
73187,l,109.2,,
73187,h,54.18,,
73226,a,0.59,0.15,0.81
73273,a,0.59,0.15,0.8
73320,a,0.59,0.15,0.81
73367,a,0.59,0.15,0.81
73414,a,0.59,0.14,0.81
73460,a,0.59,0.15,0.81
73507,a,0.59,0.15,0.81
73554,a,0.6,0.15,0.8
73601,a,0.59,0.15,0.8
73648,a,0.59,0.14,0.8
73679,b,1006.56,,
73695,a,0.59,0.15,0.81
73742,a,0.59,0.15,0.81
73789,a,0.6,0.15,0.81
73835,a,0.6,0.15,0.8
73882,a,0.59,0.15,0.81
73929,a,0.59,0.15,0.81
73976,a,0.59,0.15,0.81
74023,a,0.6,0.15,0.81
74070,a,0.6,0.15,0.8
74117,a,0.6,0.15,0.81
74164,a,0.6,0.15,0.82
74179,b,1006.56,,
74187,t,28.93,,
74187,l,108.88,,
74187,h,54.8,,
74226,a,0.58,0.14,0.8
74273,a,0.57,0.14,0.82
74320,a,0.58,0.15,0.8
74367,a,0.61,0.15,0.8
74414,a,0.62,0.13,0.8
74460,a,0.61,0.12,0.81
74507,a,0.6,0.15,0.8
74554,a,0.59,0.18,0.82
74601,a,0.59,0.17,0.81
74648,a,0.58,0.14,0.82
74679,b,1006.56,,
74695,a,0.59,0.12,0.81
74742,a,0.61,0.12,0.8
74789,a,0.62,0.15,0.8
74835,a,0.61,0.15,0.8
74882,a,0.59,0.15,0.82
74929,a,0.57,0.15,0.82
74976,a,0.59,0.15,0.81
75023,a,0.6,0.14,0.8
75070,a,0.6,0.12,0.81
75117,a,0.6,0.12,0.8
75164,a,0.6,0.14,0.81
75179,b,1006.59,,
75187,t,28.93,,
75187,l,109.84,,
75187,h,54.8,,
75226,a,0.59,0.14,0.81
75273,a,0.59,0.14,0.8
75320,a,0.59,0.15,0.81
75367,a,0.59,0.13,0.81
75414,a,0.6,0.14,0.8
75460,a,0.59,0.14,0.81
75507,a,0.6,0.14,0.81
75554,a,0.6,0.14,0.81
75601,a,0.6,0.14,0.81
75648,a,0.6,0.15,0.8
75679,b,1006.56,,
75695,a,0.6,0.14,0.81
75742,a,0.59,0.13,0.81
75789,a,0.59,0.13,0.81
75835,a,0.59,0.14,0.81
75882,a,0.59,0.13,0.8
75929,a,0.6,0.13,0.81
75976,a,0.6,0.13,0.81
76023,a,0.6,0.14,0.81
76070,a,0.6,0.13,0.8
76117,a,0.6,0.13,0.81
76164,a,0.6,0.13,0.81
76179,b,1006.59,,
76187,t,28.125,,
76187,l,111.12,,
76187,h,99.99,,
76226,a,0.6,0.13,0.81
76273,a,0.6,0.13,0.8
76320,a,0.59,0.14,0.8
76367,a,0.6,0.14,0.8
76414,a,0.6,0.14,0.81
76460,a,0.59,0.13,0.81
76507,a,0.59,0.14,0.81
76554,a,0.59,0.14,0.81
76601,a,0.6,0.13,0.81
76648,a,0.6,0.13,0.81
76679,b,1006.54,,
76695,a,0.6,0.14,0.8
76742,a,0.59,0.14,0.81
76789,a,0.59,0.13,0.81
76835,a,0.59,0.13,0.81
76882,a,0.59,0.14,0.81
76929,a,0.6,0.14,0.81
76976,a,0.6,0.13,0.81
77023,a,0.59,0.13,0.81
77070,a,0.59,0.13,0.81
77117,a,0.6,0.14,0.81
77164,a,0.6,0.13,0.8
77179,b,1006.56,,
77187,t,28.125,,
77187,l,109.52,,
77187,h,53.98,,
77226,a,0.59,0.13,0.81
77273,a,0.6,0.14,0.81
77320,a,0.59,0.11,0.81
77367,a,0.59,0.16,0.81
77414,a,0.59,0.13,0.83
77460,a,0.62,0.13,0.79
77507,a,0.63,0.16,0.8
77554,a,0.59,0.17,0.81
77601,a,0.58,0.15,0.82
77648,a,0.57,0.13,0.81
77679,b,1006.62,,
77695,a,0.58,0.13,0.81
77742,a,0.61,0.12,0.81
77789,a,0.61,0.12,0.8
77835,a,0.61,0.12,0.8
77882,a,0.6,0.16,0.8
77929,a,0.59,0.17,0.81
77976,a,0.57,0.14,0.81
78023,a,0.58,0.15,0.81
78070,a,0.6,0.12,0.81
78117,a,0.62,0.1,0.8
78164,a,0.62,0.13,0.8
78179,b,1006.59,,
78187,t,28.125,,
78187,l,110.16,,
78187,h,53.98,,
78226,a,0.59,0.14,0.81
78273,a,0.58,0.16,0.83
78320,a,0.59,0.15,0.82
78367,a,0.6,0.12,0.81
78414,a,0.61,0.12,0.8
78460,a,0.61,0.13,0.8
78507,a,0.61,0.16,0.81
78554,a,0.58,0.15,0.81
78601,a,0.59,0.12,0.82
78648,a,0.6,0.13,0.81
78679,b,1006.56,,
78695,a,0.6,0.14,0.8
78742,a,0.6,0.13,0.81
78789,a,0.6,0.16,0.81
78835,a,0.6,0.15,0.81
78882,a,0.6,0.14,0.81
78929,a,0.61,0.11,0.81
78976,a,0.61,0.13,0.8
79023,a,0.61,0.13,0.79
79070,a,0.61,0.16,0.81
79117,a,0.6,0.15,0.81
79164,a,0.6,0.13,0.8
79179,b,1006.48,,
79187,t,28.125,,
79187,l,110.8,,
79187,h,53.88,,
79226,a,0.59,0.12,0.85
79273,a,0.6,0.13,0.79
79320,a,0.6,0.16,0.79
79367,a,0.61,0.17,0.79
79414,a,0.59,0.15,0.79
79460,a,0.6,0.14,0.8
79507,a,0.59,0.13,0.81
79554,a,0.6,0.12,0.8
79601,a,0.61,0.14,0.8
79648,a,0.61,0.13,0.8
79679,b,1006.62,,
79695,a,0.61,0.14,0.8
79742,a,0.6,0.14,0.8
79789,a,0.6,0.16,0.81
79835,a,0.6,0.16,0.81
79882,a,0.6,0.15,0.8
79929,a,0.6,0.14,0.81
79976,a,0.6,0.14,0.8
80023,a,0.61,0.15,0.8
80070,a,0.61,0.15,0.79
80117,a,0.6,0.15,0.79
80164,a,0.6,0.14,0.81
80179,b,1006.56,,
80187,t,28.125,,
80187,l,110.16,,
80187,h,53.88,,
80226,a,0.59,0.15,0.8
80273,a,0.6,0.14,0.8
80320,a,0.61,0.15,0.8
80367,a,0.6,0.15,0.8
80414,a,0.61,0.15,0.8
80460,a,0.6,0.15,0.8
80507,a,0.6,0.15,0.79
80554,a,0.6,0.15,0.81
80601,a,0.6,0.14,0.8
80648,a,0.6,0.14,0.79
80679,b,1006.56,,
80695,a,0.6,0.15,0.8
80742,a,0.6,0.16,0.8
80789,a,0.6,0.15,0.8
80835,a,0.6,0.15,0.81
80882,a,0.59,0.15,0.8
80929,a,0.6,0.16,0.81
80976,a,0.6,0.15,0.8
81023,a,0.6,0.15,0.8
81070,a,0.6,0.14,0.8
81117,a,0.59,0.15,0.81
81164,a,0.59,0.15,0.81
81179,b,1006.62,,
81187,t,28.125,,
81187,l,107.28,,
81187,h,53.88,,
81226,a,0.59,0.16,0.8
81273,a,0.6,0.16,0.81
81320,a,0.6,0.14,0.81
81367,a,0.6,0.13,0.8
81414,a,0.6,0.16,0.81
81460,a,0.61,0.16,0.8
