21,a,0.-17,-21474836.-48,0.95
22,a,0.-17,-21474836.-48,-21474836.-48
22,a,0.-19,-21474836.-48,0.78
22,a,0.-64,1.4,-21474836.-48
22,a,0.-72,1.34,-21474836.-48
22,a,0.-54,-21474836.-48,-21474836.-48
22,b,1005.90,,
22,t,26.500,,
22,l,304.0,,
22,h,57.38,,
22,a,0.-54,-21474836.-48,0.96
22,a,0.-25,-21474836.-48,1.9
22,a,0.-25,-21474836.-48,0.86
22,a,0.-26,0.67,-21474836.-48
22,a,0.-30,0.56,-21474836.-48
22,a,0.-46,-21474836.-48,0.52
22,a,0.-43,0.43,-21474836.-48
22,a,0.-48,0.46,-21474836.-48
22,a,0.-92,0.65,-21474836.-48
22,a,0.-93,1.1,-21474836.-48
22,a,0.-78,-21474836.-48,-21474836.-48
22,b,1005.93,,
22,a,0.-41,-21474836.-48,-21474836.-48
22,a,0.-35,0.41,-21474836.-48
22,a,0.-27,-21474836.-48,-21474836.-48
22,a,0.-23,-21474836.-48,0.63
22,a,0.-22,0.50,-21474836.-48
23,a,0.-17,0.61,-21474836.-48
23,a,0.-12,0.88,-21474836.-48
23,a,0.-22,1.3,-21474836.-48
23,a,0.-46,-21474836.-48,-21474836.-48
23,a,0.-77,-21474836.-48,0.42
23,a,0.-81,0.94,-21474836.-48
23,b,1005.90,,
23,t,26.500,,
23,l,325.76,,
23,h,57.9,,
23,a,0.-56,1.5,-21474836.-48
23,a,0.-15,0.91,-21474836.-48
23,a,0.-13,-21474836.-48,-21474836.-48
23,a,0.-22,-21474836.-48,-21474836.-48
23,a,0.-29,0.45,-21474836.-48
23,a,0.-32,0.33,-21474836.-48
23,a,0.-41,-21474836.-48,-21474836.-48
23,a,0.-41,0.45,-21474836.-48
23,a,0.-75,0.63,-21474836.-48
23,a,-1.-32,-21474836.-48,-21474836.-48
23,b,1005.96,,
23,a,-1.-19,1.8,-21474836.-48
23,a,0.-68,-21474836.-48,-21474836.-48
23,a,0.-50,-21474836.-48,-21474836.-48
23,a,0.-38,-21474836.-48,0.45
23,a,0.-34,0.46,-21474836.-48
23,a,0.-28,-21474836.-48,0.66
24,a,0.-27,0.60,-21474836.-48
24,a,0.-24,0.80,-21474836.-48
24,a,0.-19,0.94,-21474836.-48
24,a,0.-36,0.73,-21474836.-48
24,a,0.-67,0.81,-21474836.-48
24,b,1005.91,,
24,t,26.500,,
24,l,322.56,,
24,h,56.80,,
24,a,0.-83,-21474836.-48,0.88
24,a,0.-43,1.55,-21474836.-48
24,a,0.-17,-21474836.-48,-21474836.-48
24,a,0.-39,0.88,-21474836.-48
24,a,0.-59,0.67,-21474836.-48
24,a,0.-55,-21474836.-48,0.45
24,a,0.-51,0.39,-21474836.-48
24,a,0.-54,0.36,-21474836.-48
24,a,0.-47,0.34,-21474836.-48
24,a,0.-41,-21474836.-48,-21474836.-48
24,a,0.-33,0.42,-21474836.-48
24,b,1006.1,,
24,a,0.-55,0.50,-21474836.-48
24,a,0.-74,0.67,-21474836.-48
24,a,0.-61,1.4,-21474836.-48
24,a,0.-56,-21474836.-48,-21474836.-48
24,a,0.-40,-21474836.-48,0.54
25,a,0.-29,0.69,-21474836.-48
25,a,0.-17,-21474836.-48,-21474836.-48
25,a,0.-9,-21474836.-48,0.76
25,a,0.-23,0.79,-21474836.-48
25,a,0.-20,-21474836.-48,-21474836.-48
25,b,1005.96,,
25,t,26.500,,
25,l,306.24,,
25,h,56.61,,
25,a,0.-21,0.79,-21474836.-48
25,a,0.-61,-21474836.-48,-21474836.-48
25,a,0.-54,-21474836.-48,1.25
25,a,0.-69,1.23,-21474836.-48
25,a,0.-65,1.2,-21474836.-48
25,a,0.-57,-21474836.-48,0.78
25,a,0.-48,-21474836.-48,0.52
25,a,0.-32,0.12,-21474836.-48
25,a,0.-12,-21474836.-48,0.62
25,a,0.-15,0.32,-21474836.-48
25,a,0.-12,0.70,-21474836.-48
25,b,1006.1,,
25,a,0.-9,-21474836.-48,-21474836.-48
25,a,0.-5,-21474836.-48,0.99
25,a,0.-7,-21474836.-48,-21474836.-48
25,a,0.-11,-21474836.-48,0.75
25,a,0.-15,0.52,-21474836.-48
26,a,0.-28,0.50,-21474836.-48
26,a,0.-30,0.51,-21474836.-48
26,a,0.-31,0.50,-21474836.-48
26,a,0.-27,0.46,-21474836.-48
26,a,0.-41,-21474836.-48,-21474836.-48
26,a,0.-68,0.67,-21474836.-48
26,b,1005.99,,
26,t,26.375,,
26,l,277.92,,
26,h,56.41,,
26,a,0.-68,-21474836.-48,0.63
26,a,0.-93,0.82,-21474836.-48
26,a,0.-89,0.97,-21474836.-48
26,a,0.-47,-21474836.-48,-21474836.-48
26,a,0.-61,-21474836.-48,0.44
26,a,0.-55,-21474836.-48,0.51
26,a,0.-36,0.95,-21474836.-48
26,a,0.-30,-21474836.-48,0.37
26,a,0.-30,0.73,-21474836.-48
26,a,0.-32,0.74,-21474836.-48
26,b,1006.1,,
26,a,0.-27,0.71,-21474836.-48
26,a,0.-21,0.71,-21474836.-48
26,a,0.-30,-21474836.-48,-21474836.-48
26,a,0.-33,-21474836.-48,1.2
26,a,0.-51,0.99,-21474836.-48
26,a,0.-43,-21474836.-48,-21474836.-48
27,a,0.-46,0.78,-21474836.-48
27,a,0.-68,0.73,-21474836.-48
27,a,0.-69,-21474836.-48,0.73
27,a,0.-63,0.65,-21474836.-48
27,a,0.-56,0.67,-21474836.-48
27,b,1006.4,,
27,t,26.343,,
27,l,352.96,,
27,h,56.12,,
27,a,0.-53,0.65,-21474836.-48
27,a,0.-50,0.55,-21474836.-48
27,a,0.-47,-21474836.-48,-21474836.-48
27,a,0.-56,0.25,-21474836.-48
27,a,0.-62,0.14,-21474836.-48
27,a,0.-76,-21474836.-48,-21474836.-48
27,a,0.-87,0.62,-21474836.-48
27,a,0.-53,1.2,-21474836.-48
27,a,0.-74,0.98,-21474836.-48
27,a,0.-71,-21474836.-48,-21474836.-48
27,a,0.-31,1.21,-21474836.-48
27,b,1005.99,,
