0,a,0.-35,0.13,-21474836.-48
0,a,0.-38,-21474836.-48,1.1
0,a,0.-32,0.8,-21474836.-48
0,a,0.-39,0.6,-21474836.-48
0,a,0.-32,-21474836.-48,0.91
0,a,0.-34,0.11,-21474836.-48
0,a,0.-32,0.11,-21474836.-48
0,a,0.-35,-21474836.-48,0.94
0,a,0.-33,-21474836.-48,0.95
0,b,1004.92,,
0,a,0.-34,-21474836.-48,0.96
0,a,0.-34,0.9,-21474836.-48
0,a,0.-33,-21474836.-48,-21474836.-48
0,a,0.-34,0.9,-21474836.-48
0,a,0.-35,-21474836.-48,-21474836.-48
1,a,0.-37,0.9,-21474836.-48
1,a,0.-36,-21474836.-48,-21474836.-48
1,a,0.-35,-21474836.-48,0.99
1,a,0.-34,-21474836.-48,-21474836.-48
1,a,0.-35,0.9,-21474836.-48
1,b,1005.0,,
1,t,26.875,,
1,l,23.78,,
1,h,39.41,,
1,a,0.-32,-21474836.-48,0.93
1,a,0.-33,-21474836.-48,0.93
1,a,0.-37,0.6,-21474836.-48
1,a,0.-43,-21474836.-48,-21474836.-48
1,a,0.-74,0.25,-21474836.-48
1,a,0.-58,-21474836.-48,0.90
1,a,0.-60,0.17,-21474836.-48
1,a,0.-64,-21474836.-48,0.50
1,a,0.-60,-21474836.-48,0.41
1,a,0.-73,0.27,-21474836.-48
1,a,0.-80,-21474836.-48,-21474836.-48
1,b,1005.0,,
1,a,0.-77,0.33,-21474836.-48
1,a,0.-78,-21474836.-48,-21474836.-48
1,a,0.-71,0.5,-21474836.-48
1,a,0.-70,-21474836.-48,0.57
1,a,0.-66,0.-2,-21474836.-48
2,a,0.-71,-21474836.-48,-21474836.-48
2,a,0.-74,-21474836.-48,-21474836.-48
2,a,0.-83,0.7,-21474836.-48
2,a,0.-87,-21474836.-48,-21474836.-48
2,a,0.-77,0.0,-21474836.-48
2,a,0.-80,0.1,-21474836.-48
2,b,1005.0,,
2,t,26.906,,
2,l,24.58,,
2,h,38.73,,
2,a,0.-76,-21474836.-48,-21474836.-48
2,a,0.-91,-21474836.-48,0.43
2,a,0.-85,-21474836.-48,0.34
2,a,0.-95,0.22,-21474836.-48
2,a,0.-84,-21474836.-48,-21474836.-48
2,a,-1.-9,-21474836.-48,0.38
2,a,0.-88,-21474836.-48,-21474836.-48
2,a,0.-73,0.50,-21474836.-48
2,a,0.-69,-21474836.-48,0.33
2,a,0.-69,0.46,-21474836.-48
2,b,1004.95,,
2,a,0.-62,0.42,-21474836.-48
2,a,0.-38,-21474836.-48,1.7
2,a,0.-31,0.16,-21474836.-48
2,a,0.-14,-21474836.-48,-21474836.-48
2,a,0.-18,0.1,-21474836.-48
2,a,0.-18,-21474836.-48,1.1
3,a,0.-17,-21474836.-48,0.93
3,a,0.-15,-21474836.-48,1.0
3,a,0.-18,-21474836.-48,0.94
3,a,0.-20,0.-4,-21474836.-48
3,a,0.-20,-21474836.-48,1.2
3,b,1005.3,,
3,t,26.906,,
3,l,31.66,,
3,h,37.18,,
3,a,0.-21,-21474836.-48,-21474836.-48
3,a,0.-19,-21474836.-48,0.99
3,a,0.-27,-21474836.-48,-21474836.-48
3,a,0.-32,0.5,-21474836.-48
3,a,0.-41,-21474836.-48,-21474836.-48
3,a,0.-33,0.0,-21474836.-48
3,a,0.-33,0.-1,-21474836.-48
3,a,0.-36,-21474836.-48,-21474836.-48
3,a,0.-38,-21474836.-48,0.96
3,a,0.-38,0.0,-21474836.-48
3,a,0.-37,0.1,-21474836.-48
3,b,1005.0,,
3,a,0.-38,0.3,-21474836.-48
3,a,0.-40,0.5,-21474836.-48
3,a,0.-40,0.5,-21474836.-48
3,a,0.-38,0.2,-21474836.-48
3,a,0.-40,-21474836.-48,0.93
4,a,0.-39,-21474836.-48,-21474836.-48
4,a,0.-40,0.6,-21474836.-48
4,a,0.-39,-21474836.-48,-21474836.-48
4,a,0.-36,0.3,-21474836.-48
4,a,0.-39,-21474836.-48,-21474836.-48
4,b,1005.3,,
4,t,26.906,,
4,l,36.96,,
4,h,39.12,,
4,a,0.-40,0.4,-21474836.-48
4,a,0.-42,0.6,-21474836.-48
4,a,0.-45,-21474836.-48,-21474836.-48
4,a,0.-45,-21474836.-48,0.90
4,a,0.-46,-21474836.-48,-21474836.-48
4,a,0.-46,0.10,-21474836.-48
4,a,0.-44,-21474836.-48,-21474836.-48
4,a,0.-46,0.6,-21474836.-48
4,a,0.-47,0.8,-21474836.-48
4,a,0.-46,0.10,-21474836.-48
4,a,0.-45,-21474836.-48,0.91
4,b,1004.95,,
4,a,0.-43,0.8,-21474836.-48
4,a,0.-45,-21474836.-48,0.89
4,a,0.-46,-21474836.-48,-21474836.-48
4,a,0.-46,0.11,-21474836.-48
4,a,0.-45,-21474836.-48,-21474836.-48
5,a,0.-46,-21474836.-48,0.89
5,a,0.-47,0.13,-21474836.-48
5,a,0.-47,0.12,-21474836.-48
5,a,0.-45,-21474836.-48,0.88
5,a,0.-46,0.11,-21474836.-48
5,a,0.-46,0.12,-21474836.-48
5,b,1004.98,,
5,t,26.906,,
5,l,38.88,,
5,h,35.43,,
5,a,0.-47,-21474836.-48,0.90
5,a,0.-46,0.14,-21474836.-48
5,a,0.-44,0.14,-21474836.-48
5,a,0.-45,-21474836.-48,-21474836.-48
5,a,0.-43,-21474836.-48,0.87
5,a,0.-45,0.14,-21474836.-48
5,a,0.-46,0.15,-21474836.-48
5,a,0.-46,-21474836.-48,-21474836.-48
5,a,0.-47,0.13,-21474836.-48
5,a,0.-47,-21474836.-48,-21474836.-48
5,b,1004.95,,
5,a,0.-45,-21474836.-48,-21474836.-48
5,a,0.-46,0.13,-21474836.-48
5,a,0.-48,0.16,-21474836.-48
5,a,0.-46,0.16,-21474836.-48
5,a,0.-47,-21474836.-48,0.89
5,a,0.-44,0.14,-21474836.-48
6,a,0.-45,0.15,-21474836.-48
6,a,0.-47,0.15,-21474836.-48
6,a,0.-47,0.15,-21474836.-48
6,a,0.-47,-21474836.-48,-21474836.-48
6,a,0.-47,-21474836.-48,0.87
6,b,1005.0,,
6,t,26.937,,
6,l,41.16,,
6,h,34.17,,
6,a,0.-46,-21474836.-48,-21474836.-48
6,a,0.-47,0.16,-21474836.-48
6,a,0.-45,-21474836.-48,0.88
6,a,0.-44,0.13,-21474836.-48
6,a,0.-46,-21474836.-48,0.91
6,a,0.-48,-21474836.-48,-21474836.-48
6,a,0.-47,0.16,-21474836.-48
6,a,0.-46,-21474836.-48,-21474836.-48
6,a,0.-46,-21474836.-48,0.86
6,a,0.-48,0.17,-21474836.-48
6,a,0.-46,0.17,-21474836.-48
6,b,1004.98,,
6,a,0.-46,0.16,-21474836.-48
6,a,0.-46,-21474836.-48,-21474836.-48
6,a,0.-46,0.16,-21474836.-48
6,a,0.-45,0.17,-21474836.-48
6,a,0.-45,-21474836.-48,0.89
7,a,0.-44,-21474836.-48,0.86
7,a,0.-46,0.17,-21474836.-48
7,a,0.-48,-21474836.-48,-21474836.-48
7,a,0.-48,0.16,-21474836.-48
7,a,0.-46,-21474836.-48,-21474836.-48
7,b,1004.95,,
7,t,26.937,,
7,l,41.80,,
7,h,33.19,,
7,a,0.-46,0.17,-21474836.-48
7,a,0.-47,0.17,-21474836.-48
7,a,0.-47,-21474836.-48,-21474836.-48
7,a,0.-46,0.15,-21474836.-48
7,a,0.-46,-21474836.-48,-21474836.-48
7,a,0.-47,0.17,-21474836.-48
7,a,0.-46,-21474836.-48,-21474836.-48
7,a,0.-46,0.17,-21474836.-48
7,a,0.-44,0.16,-21474836.-48
7,a,0.-43,-21474836.-48,-21474836.-48
7,a,0.-46,0.18,-21474836.-48
7,b,1005.3,,
7,a,0.-46,-21474836.-48,-21474836.-48
7,a,0.-46,0.20,-21474836.-48
7,a,0.-45,-21474836.-48,0.84
7,a,0.-45,0.19,-21474836.-48
7,a,0.-47,-21474836.-48,0.89
8,a,0.-45,0.19,-21474836.-48
8,a,0.-47,0.19,-21474836.-48
8,a,0.-46,-21474836.-48,-21474836.-48
8,a,0.-47,-21474836.-48,0.86
8,a,0.-47,-21474836.-48,-21474836.-48
8,a,0.-46,0.20,-21474836.-48
8,b,1004.98,,
8,t,26.937,,
8,l,42.12,,
8,h,32.42,,
8,a,0.-45,0.19,-21474836.-48
8,a,0.-45,-21474836.-48,-21474836.-48
8,a,0.-47,0.21,-21474836.-48
8,a,0.-44,-21474836.-48,-21474836.-48
8,a,0.-48,0.20,-21474836.-48
8,a,0.-43,-21474836.-48,-21474836.-48
8,a,0.-46,0.16,-21474836.-48
8,a,0.-42,-21474836.-48,0.91
8,a,0.-41,-21474836.-48,-21474836.-48
8,a,0.-39,-21474836.-48,0.92
8,b,1004.98,,
8,a,0.-39,-21474836.-48,0.91
8,a,0.-39,0.13,-21474836.-48
8,a,0.-38,-21474836.-48,0.94
8,a,0.-38,0.11,-21474836.-48
8,a,0.-41,-21474836.-48,-21474836.-48
8,a,0.-41,0.14,-21474836.-48
9,a,0.-42,0.13,-21474836.-48
9,a,0.-41,0.14,-21474836.-48
9,a,0.-43,0.15,-21474836.-48
9,a,0.-43,-21474836.-48,0.89
9,a,0.-44,0.15,-21474836.-48
9,b,1004.97,,
9,t,26.937,,
9,l,44.36,,
9,h,32.61,,
9,a,0.-43,-21474836.-48,0.90
9,a,0.-43,0.14,-21474836.-48
9,a,0.-45,0.18,-21474836.-48
9,a,0.-44,-21474836.-48,0.89
9,a,0.-42,0.14,-21474836.-48
9,a,0.-45,-21474836.-48,0.91
9,a,0.-46,-21474836.-48,-21474836.-48
9,a,0.-45,0.16,-21474836.-48
9,a,0.-43,0.16,-21474836.-48
9,a,0.-44,-21474836.-48,0.88
9,a,0.-45,-21474836.-48,-21474836.-48
9,b,1005.0,,
9,a,0.-43,-21474836.-48,-21474836.-48
9,a,0.-43,0.16,-21474836.-48
9,a,0.-44,-21474836.-48,-21474836.-48
9,a,0.-45,-21474836.-48,0.89
